structure,HADDOCK-score,correlation,atomic-clashes
6UC0_10w.pdb,-1387.0027,0.9361,0
6UC0_11w.pdb,-1387.0027,0.9361,0
6UC0_12w.pdb,-1387.0027,0.9361,0
6UC0_13w.pdb,-1387.0027,0.9361,0
6UC0_14w.pdb,-1387.0027,0.9361,0
6UC0_15w.pdb,-1387.0027,0.9361,0
6UC0_16w.pdb,-1387.0027,0.9361,0
6UC0_17w.pdb,-1387.0027,0.9361,0
6UC0_18w.pdb,-1387.0027,0.9361,0
6UC0_19w.pdb,-1387.0027,0.9361,0
6UC0_1w.pdb,-1387.0027,0.9361,0
6UC0_20w.pdb,-1387.0027,0.9361,0
6UC0_21w.pdb,-1387.0027,0.9361,0
6UC0_22w.pdb,-1387.0027,0.9361,0
6UC0_23w.pdb,-1387.0027,0.9361,0
6UC0_24w.pdb,-1387.0027,0.9361,0
6UC0_25w.pdb,-1387.0027,0.9361,0
6UC0_26w.pdb,-1387.0027,0.9361,0
6UC0_27w.pdb,-1387.0027,0.9361,0
6UC0_28w.pdb,-1387.0027,0.9361,0
6UC0_29w.pdb,-1387.0027,0.9361,0
6UC0_2w.pdb,-1387.0027,0.9361,0
6UC0_30w.pdb,-1387.0027,0.9361,0
6UC0_31w.pdb,-1387.0027,0.9361,0
6UC0_32w.pdb,-1387.0027,0.9361,0
6UC0_33w.pdb,-1387.0027,0.9361,0
6UC0_34w.pdb,-1387.0027,0.9361,0
6UC0_35w.pdb,-1387.0027,0.9361,0
6UC0_36w.pdb,-1387.0027,0.9361,0
6UC0_37w.pdb,-1387.0027,0.9361,0
6UC0_38w.pdb,-1387.0027,0.9361,0
6UC0_39w.pdb,-1387.0027,0.9361,0
6UC0_3w.pdb,-1387.0027,0.9361,0
6UC0_40w.pdb,-1387.0027,0.9361,0
6UC0_41w.pdb,-1387.0027,0.9361,0
6UC0_42w.pdb,-1387.0027,0.9361,0
6UC0_43w.pdb,-1387.0027,0.9361,0
6UC0_44w.pdb,-1387.0027,0.9361,0
6UC0_45w.pdb,-1387.0027,0.9361,0
6UC0_46w.pdb,-1387.0027,0.9361,0
6UC0_47w.pdb,-1387.0027,0.9361,0
6UC0_48w.pdb,-1387.0027,0.9361,0
6UC0_49w.pdb,-1387.0027,0.9361,0
6UC0_4w.pdb,-1387.0027,0.9361,0
6UC0_50w.pdb,-1387.0027,0.9361,0
6UC0_5w.pdb,-1387.0027,0.9361,0
6UC0_6w.pdb,-1387.0027,0.9361,0
6UC0_7w.pdb,-1387.0027,0.9361,0
6UC0_8w.pdb,-1387.0027,0.9361,0
6UC0_9w.pdb,-1387.0027,0.9361,0
